# 2D brain simulation: Stokes pressure variance in radial direction as a function of fluid path width
#
# --- Brain parameters (fixed) --- #
# lc = 1.000000e-03 
# arcLen = 0.100000 m
# r_brain = 0.010000 m
# d_ratio = NaN
# r_curv = 0.050000 m
# inner_perturb = (x,z) -> 0.3e-3 * cos(pi * abs(x) / 2e-3) 
# outer_perturb = (x,z) -> 0.0 
# BS_points = 1000
# field_Lc_lim = (0.500000, 1.000000) 
# field_Dist_lim = (0.001000, 0.005000) m 
#
# --- PDE parameters (fixed=) --- #
# μ = 8.000000e-04 Pa*s
# Κ = 1.000000e-16 m^2
# α = (x) -> 1*μ/sqrt(Κ)
# ps0 = (x) -> x[1] < 0 ? 1*133.3224 : 0.
# ∇pd0 = (x) -> VectorValue(0.0, 0.0)
#
# --- Sampling --- #
# num_samples = 5
# num_rad_lines = 5
# width = [5.000e-03, 4.250e-03, 3.500e-03, 2.750e-03, 2.000e-03]
#
# --- Data --- #
mean_pos_x, mean_pos_y, rad_len, variance
-2.927981e-02, 3.721176e-02, 5.200000e-03, 1.060313e-08
-1.554175e-02, 4.488545e-02, 4.900000e-03, 4.369195e-05
0.000000e+00, 4.765000e-02, 4.600000e-03, 4.532895e-10
1.554175e-02, 4.488545e-02, 4.900000e-03, 1.776597e-04
2.927981e-02, 3.721176e-02, 5.200000e-03, 2.002842e-07
-2.953887e-02, 3.754100e-02, 4.377132e-03, 9.030048e-06
-1.568323e-02, 4.529406e-02, 4.050195e-03, 2.963958e-05
0.000000e+00, 4.802500e-02, 3.865000e-03, 4.709726e-09
1.568323e-02, 4.529406e-02, 4.050195e-03, 1.181600e-04
2.953887e-02, 3.754100e-02, 4.377132e-03, 2.243158e-04
-2.983634e-02, 3.791906e-02, 3.430000e-03, 1.529075e-05
-1.582185e-02, 4.569440e-02, 3.217868e-03, 1.374279e-05
0.000000e+00, 4.840000e-02, 3.130000e-03, 5.523122e-08
1.582185e-02, 4.569440e-02, 3.217868e-03, 4.617937e-05
2.983634e-02, 3.791906e-02, 3.430000e-03, 3.714497e-04
-3.013382e-02, 3.829712e-02, 2.482868e-03, 4.585207e-06
-1.595519e-02, 4.607949e-02, 2.417836e-03, 2.998703e-06
0.000000e+00, 4.877500e-02, 2.395000e-03, 2.926680e-08
1.595519e-02, 4.607949e-02, 2.417836e-03, 1.663080e-05
3.013382e-02, 3.829712e-02, 2.482868e-03, 1.179812e-04
-3.039288e-02, 3.862636e-02, 1.660000e-03, 4.137356e-08
-1.608162e-02, 4.644463e-02, 1.660000e-03, 2.377389e-07
0.000000e+00, 4.915000e-02, 1.660000e-03, 5.815225e-09
1.608162e-02, 4.644463e-02, 1.660000e-03, 8.858182e-07
3.039288e-02, 3.862636e-02, 1.660000e-03, 1.491818e-06
